board_id,date,date_hebrew,context,part,chapter,halacha_id,title,summary,credit,url,halacha_key
default,2032-10-19,14 חשון 5793,general/core,א,9.0,ג,הלכות פסוקי דזימרה פרק ט,"המאחר לתפילת הציבור, או ששעתו דחוקה, יאמר ברוך שאמר, אשרי, וישתבח, וימשיך כסדר הרגיל מברכת יוצר אור ואילך (ולמנהג הספרדים והתימנים בשעת דחק גדולה רשאי אף לדלג לחלוטין על פסוקי דזימרה). היתה בידו שהות נוספת, יוסיף את המזמורים בפסוקי דזימרה הפותחים ב׳הללויה׳. לאחר התפילה ישלים את שדילג, מלבד ברכות ׳ברוך שאמר׳ ו׳ישתבח׳ שאין לאומרם אלא קודם התפילה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ט/,
default,2032-10-20,15 חשון 5793,general/core,א,20.0,ט,הלכות זימון פרק כ,"הנחפז לדבר מצוה וצריך לצאת מסעודה מרובת משתתפים קודם סיומה, רשאי להסתפק בזימון בשלושה. בשעת דחק גדולה, יש המורים שרשאי לברך בלא זימון ולסמוך על שיטת הפוסקים שאין חובת זימון חלה אלא כשמסיימים סעודתם יחדיו, אכן לכתחילה במצבים אלה ראוי להקפיד אף לא להתחיל סעודתו יחד עם שאר הסועדים, וכן להתכוון מפורשות שאינו מצטרף עמהם.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כ/,
default,2032-10-20,15 חשון 5793,general/core,א,18.0,ו,הלכות נטילת ידיים לסעודה פרק יח,"יש לחזר אחר מים לנטילה לסעודה עד כדי הילוך 18 דקות ממקומו, אם אין מים מצויים אף בטווח זה, יכסה ידיו בכפפות וכד׳, ובמקום דחק שאין הדבר באפשרותו, רשאי להסתפק באכילת הלחם כשהוא עטוף בשקית וכד׳.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יח/,
default,2032-10-21,16 חשון 5793,general/core,א,24.0,ד,הלכות ברכת שהחיינו פרק כד,"מעיקר הדין קצין שהתבשר על קידום ושמח בכך שמחה מרובה, צריך לברך שהחיינו, אולם למעשה ראוי שיברך על פרי או בגד חדש, ויתכוון אף על הבשורה הטובה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כד/,
default,2032-10-21,16 חשון 5793,general/core,א,10.0,ט,"הלכות תפילה בציבור, צירוף למנין ושליח ציבור פרק י","דבר שבקדושה (כחזרת הש""ץ, קריאת התורה וכד’) שהתחילוהו במנין ויצאו מקצתם, רשאים הנשארים לסיים אותו ענין שהתחילו בו, אך לא להמשיך לענין אחר. כגון, העומדים בחזרת הש""ץ רשאים לסיימה (ולמנהג האשכנזים אף לומר קדיש ‘תתקבל’ לאחריה), אך אין הכהנים רשאים לעלות לדוכן (ומ""מ יאמר הש""ץ ""או""א ברכנו בברכה המשולשת כו’""). העומדים בקריאת התורה רשאים לסיימה, אך אין רשאים להעלות ‘מפטיר’. וכל זה דוקא שנשתיירו שם לכל הפחות ששה מתפללים.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-י/,
default,2032-10-22,17 חשון 5793,shabbat/pre,ב,29.0,ח,הלכות הכנה לשבת פרק כט,"יש להימנע מעשיית מלאכה (כ'שיפצור' האפוד, או טיפול שבועי ברק""מ) ברבע האחרון של יום הששי, אם לא במקום צורך מבצעי (או במידה ויש לחוש שאם יימנע מעשייתה בערב שבת, יהיה עליו לבצעה בשבת), אך ניתן להקל במלאכת עראי (כתפירת כפתור וכד'), או אף במלאכה פשוטה שנועדה לצרכי מצוה או לצרכי רבים.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-כט/,
default,2032-10-22,17 חשון 5793,shabbat/pre,ב,39.0,א,"הקמה והשמשת מבנים, אוהלים, וציוד לחימה בשבת פרק לט","בלא צורך מבצעי, אסור לתקוע מסמר בקיר, לקבוע לוח (מעץ, קרטון וכד') במקום שימשה שהתנפצה (בכדי למנוע חדירת רוח לחדר), או לסתום חור בקיר באמצעות בגד בלאי, כל שכוונתו לקובעם שם לתקופה ממושכת, ועל דרך זו אין להציב דלת על ציריה, חלון במסילתו, או להשיב ידית דלת שנשמטה למקומה (ואף חל עליהם איסור מוקצה). אולם ניתן להקל בהשבת ידית שמתפרקת תדיר (שאז דעתם עליה, ואינה נאסרת משום מוקצה), כל שברור שהחיבור הינו רופף וזמני, וכעין זה מ…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-לט/,
default,2032-10-23,18 חשון 5793,shabbat/core,ב,30.0,ב,הלכות כניסת שבת פרק ל,"אף מי שלא קיבל שבת מבעוד יום, הרי הוא נאסר בעשיית מלאכה משעה שרוב בני הקהילה קיבלו על עצמם את קדושת השבת, וכן הדין בבסיס יחידתי שבו ביכנ""ס אחד שהכל מתפללים בו, אולם אין דין זה תקף בבסיס שיש בו מספר יחידות, או מספר בתי כנסת. ונראה שגם בבסיס שיש בו מספר קטן של חיילים דתיים לא חל דין זה, הואיל ואין להם שם קהילה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-ל/,
default,2032-10-23,18 חשון 5793,shabbat/core,ב,35.0,ז,הלכות הבדלה פרק לה,"מברכים ברכת הנר על אור אבוקה, אך בדלית ברירה ניתן לברך על נר יחידי (או על להבת מצית), שהרי דין הברכה על האבוקה אינו אלא מצוה מן המובחר. אין לברך אלא על להבה שהודלקה למאור, אך כל שהודלקה לחימום, בישול, או למצוה וכבוד, אין מברכים עליו, ועל כן יש לכבותו ולשוב ולהדליקו לצורך ההבדלה. לכתחילה יש להימנע מברכה על תאורה חשמלית, לפי שחוט הלהט נמצא בתוך זכוכית ואינו נראה באופן ישיר, אולם במקום צורך ניתן להקל בכך, ברם, אין להקל…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-לה/,
default,2032-10-24,19 חשון 5793,general/core,א,11.0,ח,הלכות קריאת שמע ותפילת שחרית פרק יא,"אסור לרמוז לחבירו באמצע ק״ש, ומכל מקום לאחר שסיים פרשה ראשונה רשאי להקל ולרמוז לצורך מצוה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יא/,
default,2032-10-24,19 חשון 5793,general/core,א,23.0,ו,הלכות ברכת הגומל פרק כג,"למנהג האשכנזים המברכים על הצלה מכל סכנה, הנחלץ מסכנה אחת אך עדיין מרחפת עליו סכנה אחרת, לא יברך אלא לכשיחלץ אף ממנה, ואכן בשל כך יש המורים להימנע מברכה בעת יציאה לחופשה במהלך הקרבות, ויש שכתבו שמחמת הספק יברך בלא הזכרת שם ומלכות, ומכל מקום הנוהג לברך יש לו על מי לסמוך.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כג/,
default,2032-10-25,20 חשון 5793,general/core,א,17.0,א,הלכות בית כנסת פרק יז,"לכתחילה אין להיכנס עם נשק לבית כנסת, אולם חיילים הנצרכים מסיבות בטחוניות או בטיחותיות לשאת את נשקם, רשאים להקל בכך, ומכל מקום ישתדלו לכסותו במעיל וכד׳, ובמידה ועל פי הנהלים ניתן הדבר, יצניעוהו באופן אחראי בבית הכנסת מאחורי מחיצה וכד׳. אף המתפלל חוץ לבית הכנסת (כגון הנאלץ להתפלל במגורים) יימנע במידת האפשר מתפילה כשנשק גלוי לצידו.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יז/,
default,2032-10-25,20 חשון 5793,general/core,א,3.0,ג,הלכות ברכות השחר פרק ג,"מנהג רבים שהניעור בלילה ומתעתד לחזור ולישון קודם שיאור היום, אינו מברך ברכות השחר אלא לכשיקום בבוקר, מלבד יוצאי תימן הנוהגים לברך בלילה אף כשמתעתד לחזור לישון.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ג/,
default,2032-10-26,21 חשון 5793,general/core,א,7.0,ה,הלכות תפילין פרק ז,"המתעתד לקבל תפילין לאחר תפילת הציבור, לא יתפלל עמהם אלא ימתין ויתפלל ביחידות כשהוא עטור תפילין.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ז/,
default,2032-10-26,21 חשון 5793,general/core,א,7.0,יב,הלכות תפילין פרק ז,"מי שחלץ תפיליו וחוזר לאחר מכן ומניחן, למנהג התימנים צריך לחזור ולברך אפילו חזר והניחן לאלתר, למנהג הספרדים אין צריך לברך כל שהיתה דעתו לחזור ולהניחן, והניחן תוך כחצי שעה משעה שחלצן (מלבד אם נכנס לשירותים, שאז מחויב לחזור ולברך לאלתר), ואילו למנהג רבים מהאשכנזים אם היתה דעתו לכך אינו חוזר לברך אפילו לאחר מספר שעות, כל שלא נצרך לנקביו בינתיים.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ז/,
default,2032-10-27,22 חשון 5793,general/core,א,6.0,יז,הלכות ציצית פרק ו,"אין חיוב ציצית אלא על כסות שנועדה להגן מפני הקור וכד׳, אך בגד עור שנועד להגנה בשעת אימונים עם כלבי תקיפה אינו בכלל זה, מה גם שבגד העשוי עור אינו מחויב בציצית.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ו/,
default,2032-10-27,22 חשון 5793,general/core,א,19.0,א,הלכות היסח דעת והפסק בסעודה פרק יט,"העושה צרכיו באמצע הסעודה או שנגע בדבר טינוף או במקומות המכוסים שבגוף, וכן הישן עראי, או שהפסיק מסעודתו אך לא הסיח דעתו לחלוטין משמירת ידיו, צריך לחזור וליטול ידיו להמשך הסעודה, אך לא יברך על נטילה זו, ואם שהה והסיח דעתו לגמרי משמירתן - מברך.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יט/,
default,2032-10-28,23 חשון 5793,general/core,א,6.0,כג,הלכות ציצית פרק ו,"טלית של בית כנסת נקנתה לכלל המתפללים, ועל כן כל המתעטף בה מחויב בברכה, ברם, יש נמנעים מברכה כשמתעטפים בה רק משום כבוד הציבור, כגון לעלייה לתורה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ו/,
default,2032-10-28,23 חשון 5793,general/core,א,19.0,ג,הלכות היסח דעת והפסק בסעודה פרק יט,"ברכה אחרונה ניתן לברך כל זמן שחש שובע מאותה אכילה, ושיערו חז״ל שהוא לכל הפחות משך 72 דקות לאחריה, ברם, בדיעבד רשאי לברך אף לאחר מספר שעות כל שאינו מרגיש רעב. יש המורים ששיעור העיכול באכילה מועטת קצר יותר, לפיכך האוכל אכילה מועטת יזדרז לברך לאלתר, ולכל היותר תוך כשעה. המסופק אם עבר שיעור עיכול, יאכל כזית נוסף בכדי שתחול עליו חובת ברכה ודאית.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יט/,
default,2032-10-29,24 חשון 5793,shabbat/pre,ב,33.0,י,הלכות קידוש פרק לג,"אם אין בידו לקדש בליל שבת אך יודע שיתאפשר לו לקדש לאחר זמן, ראוי שישהה מלסעוד (אפילו מספר שעות) עד שיקדש (אך על כל פנים אין צריך להמתין מעבר לחצות הלילה), אלא אם כן הינו חלוש, או נצרך לאכול מסיבות מבצעיות, שאז יסמוך על הזכרת קדושת היום בתפילה ויאכל בלא קידוש. לעומת זאת, אם אין בידו לקדש בשבת בבוקר, אין צריך להמתין כלל. יא.לכתחילה יש להקפיד שתהא הכוס בעלת חשיבות ושלימה לחלוטין, אכן במקום צורך ניתן להקל ולקדש על בקבוק…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-לג/,
default,2032-10-29,24 חשון 5793,shabbat/pre,ב,39.0,ב,"הקמה והשמשת מבנים, אוהלים, וציוד לחימה בשבת פרק לט","אסור לחבר חלקי כלי בחוזקה זה לזה, ועל כן בנסיבות מבצעיות יש להשתדל להקדים פעולות כדפיקת מחברים וחיזוק ברגי מזקו""ם הרק""ם, כמו גם הברגת כוונת, ציין לייזר, או ידית הסתערות לנשק, ובאותה מידה הברגת אנטנה למקומה, או חיבור שרשורי מקלע זה לזה, ולבצען קודם השבת. אכן, פשוט שבמקום צורך מבצעי ניתן לתקן ולהרכיב כלים בשבת, ומ""מ ראוי להשתדל לכל הפחות לבצע בשינוי את הפעולה האחרונה המשלימה את התיקון ומכשירה את הכלי לשימוש. לעומת כל ז…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-לט/,
default,2032-10-30,25 חשון 5793,shabbat/core,ב,48.0,ב,עיסוק בעניני חולין בשבת פרק מח,"אסור להתעמל בשבת, ובודאי שאין לערוך מד""סים, ברם, חייל פרטי המתענג מההתעמלות עצמה (ולא רק שמח בחיזוק גופו), רשאי להקל בכך בדרך אקראי, ואף זאת תוך זהירות מפגיעה במנוחת השבת וכבודה, וכמובן תוך זהירות משאר איסורים, כאיסור יציאה מחוץ לתחום, או כאיסורים הקשורים לרחיצת הגוף בשבת.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-מח/,
default,2032-10-30,25 חשון 5793,shabbat/core,ב,43.0,ז,"נהיגה ברכב, ושימוש במכשירי חשמל ואלקטרוניקה בשבת פרק מג","דעת רבים מפוסקי דורנו שאדם שאין לו כל ענין להחשף בפני מצלמות אבטחה, רשאי לעבור בפניהם בלא כל חשש, אך לכתחילה אין להקל להופיע בפני מצלמה לצרכי הזדהות, על כן ראוי במצבים אלה לקבוע, במידת האפשר, דרכי הזדהות שונות בשבת. ברם, במקום צורך ניתן להקל בכך, וכל שכן במצבים שההימנעות מהזדהות באופן זה, תגרור מעבר על איסורי שבת חמורים יותר (כגון שללא הופעה בפני המצלמה בכדי שיפתחו לו ידנית את דלת החמ""ל, יהיה עליו להפעיל קודן חשמלי ל…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-מג/,
default,2032-10-31,26 חשון 5793,general/core,א,23.0,ח,הלכות ברכת הגומל פרק כג,"מי שהיה אמור להימצא במקום סכנה ובחסדי שמיים נמנע ממנו מלהגיע לשם, אינו מברך הגומל, אלא יכוון בתפילת ׳מודים אנחנו לך׳ וכד׳. (כעין זה נראה שמי שנפלט כדור בסמוך לו ובחסדי שמיים לא פגע בו, לא יברך, ואילו אם ירו לעברו ובחסדי שמיים לא פגעו בו, יברך).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כג/,
default,2032-10-31,26 חשון 5793,general/core,א,22.0,א,הלכות תפילת הדרך ותפילה קודם היציאה לקרב פרק כב,"הולך רגל היוצא מחוץ לעיר לדרך הארוכה מפרסה (כארבעה ק״מ, כגון היוצא לתרגיל ‘פשיטה’, ל׳מסע׳, או לניווט), צריך להתפלל תפילת הדרך עם צאתו. מנהג האשכנזים לאומרה אף כשנוסע מרחק זה ברכב, ואילו למנהג הספרדים דוקא כשנוסע מחוץ לעיר כדי זמן הילוך פרסה (72 דקות) מתחייב בתפילה זו. היוצא לדרך המוחזקת בסכנה, ואפילו אינה דרך ארוכה מפרסה, צריך להתפלל תפילת הדרך.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כב/,
default,2032-11-01,27 חשון 5793,general/core,א,28.0,ג,הלכות קריאת שמע שעל המיטה פרק כח,"כונן שקיימת סבירות גבוהה שיוזעק קודם שיספיק להרדם, יאמר קריאת שמע בלא ברכת ׳המפיל׳.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כח/,
default,2032-11-01,27 חשון 5793,general/core,א,7.0,י,הלכות תפילין פרק ז,"במקום צורך, ניתן לטפל בעניני מנהלה בעודו עטור תפילין, אך מאוד יש להיזהר מלהגיע חלילה לשחוק וקלות ראש במצב זה, ומן המובחר שימשמש מידי פעם בתפיליו, שתהא דעתו עליהן.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ז/,
default,2032-11-02,28 חשון 5793,general/core,א,2.0,טו,הלכות המקום הראוי לדבר שבקדושה פרק ב,"מצוה מן התורה לייחד בשעת מלחמה מקום מחוץ למחנה לעשיית הצרכים, וכן מצוה לשאת עם ציוד הלחימה כלי חפירה כלשהו, ולהשתמש בו לכיסוי הצואה. מצוות אלה נוהגות דוקא במחנה של עשרה חיילים ומעלה הנמצאים בתא שטח אחד, ודוקא בשעת מלחמה או בהערכות לקראתה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ב/,
default,2032-11-02,28 חשון 5793,general/core,א,2.0,יב,הלכות המקום הראוי לדבר שבקדושה פרק ב,"אין לשבת על ארגז או תיק ובו תפילין, ואפילו התפילין מונחות בכלי בתוך כלי, אולם ניתן להקל כשמונחות בכלי וכד׳ שיש מעליהם חלל מפריד בגובה טפח (כ-10 ס״מ), ובמקום צורך ניתן לסמוך על המקילים אף בפחות מטפח, ובלבד שיהיה הכלי קשיח באופן שלא יהא נסמך בגופו ונשען על התפילין.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ב/,
default,2032-11-03,29 חשון 5793,general/core,א,20.0,ח,הלכות זימון פרק כ,"לזימון בעשרה ניתן לצרף עד שלושה אנשים שאכלו ירק או שתו משקה (מלבד מים), ואילו לזימון בשלושה מנהג חלק מהספרדים שאין לצרף לכתחילה אלא מי שאכל פת, ומכל מקום מנהג האשכנזים ורבים מהספרדים להקל אף בכך.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כ/,
default,2032-11-03,29 חשון 5793,general/core,א,13.0,טז,הלכות נשיאת כפיים פרק יג,"כהן שלא התפלל ונכנס לבית הכנסת בשעה שהציבור הגיעו לברכת כהנים, נושא כפיו קודם שיתפלל, ומכל מקום אם עומד להפסיד זמן תפילה, ישתדל לצאת מבית הכנסת בכדי שלא יתחייב בנשיאת כפיו, ברם, אם לא יצא וקראוהו לעלות, הרי שחלה עליו חובה מן התורה לברך, ויעלה לדוכן למרות שיפסיד תפילה בזמנה שחיובה מדרבנן.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יג/,
default,2032-11-04,1 כסלו 5793,general/core,א,20.0,ו,הלכות זימון פרק כ,"הנאלצים בגלל סיבות מבצעיות לאכול בשעת איסור אכילה, כגון בצום וכד׳, מברכים על האכילה, ולדעת רבים אף מצטרפים לזימון, ומכל מקום הורו האחרונים שביום כיפור, בשל חומרת איסורו, יימנעו לכתחילה מלאכול יחד. חיילים השרויים בסכנה ואין מצוי להם מזון כשר, רשאים לאכול דבר איסור, לדעת רבים יברכו על האכילה, אולם נחלקו הפוסקים אם נחשבת לסעודה המחייבת בזימון, ועל כן יימנעו מלאוכלו ביחד.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כ/,
default,2032-11-04,1 כסלו 5793,general/core,א,15.0,יח,הלכות קריאת התורה פרק טו,"יום שמוציאים בו שני ספרי תורה ואין ברשותם אלא ספר תורה אחד, יגביהוהו פעם אחת בלבד (לספרדים קודם הקריאה ולאשכנזים לאחריה), ואילו לענין עיתוי אמירת הקדיש אין חילוק אם קראו מס""ת אחד או שניים, לעולם יאמרוהו במקומו.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-טו/,
default,2032-11-05,2 כסלו 5793,shabbat/pre,ב,33.0,כד,הלכות קידוש פרק לג,"מנהג רבים לערוך את הקידוש בעמידה דרך כבוד, כפי שמקובל בציבור הרחב ובצה""ל. כשמקדשים באופן זה, יש להקפיד שהמסובים לא יהיו מפוזרים לא כל קביעות ביניהם. במקום צורך ניתן לקדש בישיבה, ואפילו בשכיבה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-לג/,
default,2032-11-05,2 כסלו 5793,shabbat/pre,ב,31.0,ב,הלכות הדלקת נרות פרק לא,"במקום צורך ניתן להסתפק בהדלקת נרות אף שלא במקום האכילה, ובלבד שיהנה מאורם ולו במעט, אולם היוצא מבעוד יום לפעילות מבצעית שעד שישוב ממנה יכבו הנרות, לא ידליק נרות כלל, ומכל מקום רשאי להדליק (בברכה) עבור אחרים שנבצר מהם להדליק. אכן, אם שוהה בליל שבת במבנה בו יהנה ולו במעט ממאור הנרות או הפנסים, ואפילו שלא בשעת הסעודה, ידליקם בברכה לשם קיום המצוה, ולדעת רבים כן הדין אף אם המדובר בשהייה קבועה בשטח פתוח, כמחסום וכד', ומתאפ…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-לא/,
default,2032-11-06,3 כסלו 5793,shabbat/core,ב,33.0,טו,הלכות קידוש פרק לג,"בזמן הקידוש יש לכסות גם את החלות שלפני שאר המסובים, אך יש מקילים בכיסוי חלות פרוסות או עוגות שעל השולחן, ובמקום צורך ניתן להסתפק בכיסוי שקוף (כשקית שמצוי שהחלות נתונות בה). כמובן שיש להסיר את הכיסוי לפני הברכה על החלות.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-לג/,
default,2032-11-06,3 כסלו 5793,shabbat/core,ב,35.0,ג,הלכות הבדלה פרק לה,"מזמן שיצאה שבת מותר אדם בכל דיבורי חול, ואילו במלאכות אסורות אינו מותר אלא משיבדיל בתפילה או יאמר ""ברוך המבדיל בין קודש לחול"".",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ב/פרק-לה/,
default,2032-11-07,4 כסלו 5793,general/core,א,18.0,יז,הלכות נטילת ידיים לסעודה פרק יח,"אין לחייל לאכול קודם שיתן מזון לבעלי חיים שבאחריותו לכלכלם (ולענין שתייה, האדם קודם), ברם, במקום צורך ניתן להקל ולדחות האכלתם עד לאחר שיאכל בעצמו.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יח/,
default,2032-11-07,4 כסלו 5793,general/core,א,23.0,ב,הלכות ברכת הגומל פרק כג,"מנהג רבים מהספרדים והתימנים לברך הגומל אחר כל נסיעה בין עירונית שנמשכה למעלה מ-72 דקות, ואילו מנהג האשכנזים להימנע מברכת הגומל על נסיעה בין עירונית רגילה, אכן לדברי כולם, השב מדרך שהסכנה בה שכיחה, ואפילו אינה ארוכה, חייב לברך.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כג/,
